XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/xilinx/xrt/bin:/opt/xilinx/xrt/bin:/opt/tools/Xilinx/Vitis/2019.2/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2019.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vivado/2019.2/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/mnt/local/altera_pro/16.0/quartus/bin:/mnt/local/mentor/questasim/linux_x86_64:/mnt/local/aal/bin:/opt/tools/Xilinx/Vitis/2019.2/bin:/opt/Xilinx/Vitis/2020.2/bin:/home/zhe/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:/opt/xilinx/xrt/lib:/opt/tools/Xilinx/Vitis/2019.2/lib/lnx64.o/Ubuntu/18:/opt/tools/Xilinx/Vitis/2019.2/lib/lnx64.o/Ubuntu:/opt/tools/Xilinx/Vitis/2019.2/lib/lnx64.o:/opt/tools/Xilinx/Vitis/2019.2/runtime/lib/x86_64:/opt/xilinx/xrt/lib::/mnt/local/aal/lib:/home/zhe/centaur/libs
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:/opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
alveo2a
alveo1a
alveo3b
alveo2b
alveo1b
alveo3b, device on u280. Finished loading bitstream
alveo3b, bytes:131072, num_elements:32768, num_trials:1000
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:131072, num_elements:32768, num_trials:1000
alveo1b, device on u250. Finished loading bitstream
alveo1b, bytes:131072, num_elements:32768, num_trials:1000
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:131072, num_elements:32768, num_trials:1000
Start All-reduce test:
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:131072, num_elements:32768, num_trials:1000
iteration:0, time[s]:0.002129
iteration:1, time[s]:0.001229
iteration:2, time[s]:0.001202
iteration:3, time[s]:0.001044
iteration:4, time[s]:0.001011
iteration:5, time[s]:0.001138
iteration:6, time[s]:0.001047
iteration:7, time[s]:0.001062
iteration:8, time[s]:0.001068
iteration:9, time[s]:0.001029
iteration:10, time[s]:0.001100
iteration:11, time[s]:0.000951
iteration:12, time[s]:0.001032
iteration:13, time[s]:0.001042
iteration:14, time[s]:0.001076
iteration:15, time[s]:0.001099
iteration:16, time[s]:0.001155
iteration:17, time[s]:0.001117
iteration:18, time[s]:0.001085
iteration:19, time[s]:0.001105
iteration:20, time[s]:0.001115
iteration:21, time[s]:0.001082
iteration:22, time[s]:0.001057
iteration:23, time[s]:0.001104
iteration:24, time[s]:0.001078
iteration:25, time[s]:0.001075
iteration:26, time[s]:0.001046
iteration:27, time[s]:0.001106
iteration:28, time[s]:0.001117
iteration:29, time[s]:0.001046
iteration:30, time[s]:0.001078
iteration:31, time[s]:0.001116
iteration:32, time[s]:0.001059
iteration:33, time[s]:0.001068
iteration:34, time[s]:0.001011
iteration:35, time[s]:0.000969
iteration:36, time[s]:0.001092
iteration:37, time[s]:0.001102
iteration:38, time[s]:0.001106
iteration:39, time[s]:0.001101
iteration:40, time[s]:0.001077
iteration:41, time[s]:0.001048
iteration:42, time[s]:0.000950
iteration:43, time[s]:0.001041
iteration:44, time[s]:0.001103
iteration:45, time[s]:0.001112
iteration:46, time[s]:0.001014
iteration:47, time[s]:0.001022
iteration:48, time[s]:0.001078
iteration:49, time[s]:0.001017
iteration:50, time[s]:0.001043
iteration:51, time[s]:0.001073
iteration:52, time[s]:0.001035
iteration:53, time[s]:0.000911
iteration:54, time[s]:0.001076
iteration:55, time[s]:0.001070
iteration:56, time[s]:0.001068
iteration:57, time[s]:0.001029
iteration:58, time[s]:0.001006
iteration:59, time[s]:0.001014
iteration:60, time[s]:0.001044
iteration:61, time[s]:0.001029
iteration:62, time[s]:0.000963
iteration:63, time[s]:0.001024
iteration:64, time[s]:0.000972
iteration:65, time[s]:0.001024
iteration:66, time[s]:0.000989
iteration:67, time[s]:0.001049
iteration:68, time[s]:0.001104
iteration:69, time[s]:0.001064
iteration:70, time[s]:0.001010
iteration:71, time[s]:0.001017
iteration:72, time[s]:0.001041
iteration:73, time[s]:0.001067
iteration:74, time[s]:0.001036
iteration:75, time[s]:0.000930
iteration:76, time[s]:0.001020
iteration:77, time[s]:0.000930
iteration:78, time[s]:0.001040
iteration:79, time[s]:0.000918
iteration:80, time[s]:0.001074
iteration:81, time[s]:0.001028
iteration:82, time[s]:0.001026
iteration:83, time[s]:0.001011
iteration:84, time[s]:0.001020
iteration:85, time[s]:0.000986
iteration:86, time[s]:0.001007
iteration:87, time[s]:0.000943
iteration:88, time[s]:0.001022
iteration:89, time[s]:0.000904
iteration:90, time[s]:0.000998
iteration:91, time[s]:0.001001
iteration:92, time[s]:0.000986
iteration:93, time[s]:0.001013
iteration:94, time[s]:0.000931
iteration:95, time[s]:0.000991
iteration:96, time[s]:0.000937
iteration:97, time[s]:0.000955
iteration:98, time[s]:0.000922
iteration:99, time[s]:0.001068
iteration:100, time[s]:0.000992
iteration:101, time[s]:0.001006
iteration:102, time[s]:0.000858
iteration:103, time[s]:0.000984
iteration:104, time[s]:0.001007
iteration:105, time[s]:0.001036
iteration:106, time[s]:0.000922
iteration:107, time[s]:0.000974
iteration:108, time[s]:0.000996
iteration:109, time[s]:0.001029
iteration:110, time[s]:0.000986
iteration:111, time[s]:0.000996
iteration:112, time[s]:0.000987
iteration:113, time[s]:0.001008
iteration:114, time[s]:0.000999
iteration:115, time[s]:0.001043
iteration:116, time[s]:0.001012
iteration:117, time[s]:0.000972
iteration:118, time[s]:0.001021
iteration:119, time[s]:0.000981
iteration:120, time[s]:0.001025
iteration:121, time[s]:0.000912
iteration:122, time[s]:0.001012
iteration:123, time[s]:0.000977
iteration:124, time[s]:0.001098
iteration:125, time[s]:0.001051
iteration:126, time[s]:0.000986
iteration:127, time[s]:0.001013
iteration:128, time[s]:0.000998
iteration:129, time[s]:0.001029
iteration:130, time[s]:0.000996
iteration:131, time[s]:0.001011
iteration:132, time[s]:0.000970
iteration:133, time[s]:0.001076
iteration:134, time[s]:0.000990
iteration:135, time[s]:0.001013
iteration:136, time[s]:0.000947
iteration:137, time[s]:0.001016
iteration:138, time[s]:0.000988
iteration:139, time[s]:0.001065
iteration:140, time[s]:0.001019
iteration:141, time[s]:0.000969
iteration:142, time[s]:0.000999
iteration:143, time[s]:0.001006
iteration:144, time[s]:0.000995
iteration:145, time[s]:0.001051
iteration:146, time[s]:0.001031
iteration:147, time[s]:0.000967
iteration:148, time[s]:0.000994
iteration:149, time[s]:0.000977
iteration:150, time[s]:0.001007
iteration:151, time[s]:0.000852
iteration:152, time[s]:0.000988
iteration:153, time[s]:0.001042
iteration:154, time[s]:0.001017
iteration:155, time[s]:0.000984
iteration:156, time[s]:0.000997
iteration:157, time[s]:0.001010
iteration:158, time[s]:0.001042
iteration:159, time[s]:0.000985
iteration:160, time[s]:0.000990
iteration:161, time[s]:0.000997
iteration:162, time[s]:0.001002
iteration:163, time[s]:0.001018
iteration:164, time[s]:0.001037
iteration:165, time[s]:0.000980
iteration:166, time[s]:0.000984
iteration:167, time[s]:0.000988
iteration:168, time[s]:0.000961
